city,datetime,lead_day,confidence,confidence_label,skill_score,agreement_score,lead_score,dominant_model,explanation
Chennai,2026-09-26 10:00:00,1,83.3,High,82.31,73.86,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Chennai,2026-09-26 11:00:00,1,83.2,High,82.31,73.41,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Chennai,2026-09-26 12:00:00,1,80.9,High,82.31,65.78,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Chennai,2026-09-26 13:00:00,1,80.2,High,82.31,63.56,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Chennai,2026-09-26 14:00:00,1,84.4,High,82.31,77.51,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Chennai,2026-09-26 15:00:00,1,82.0,High,82.31,69.61,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Chennai,2026-09-26 16:00:00,1,80.3,High,82.31,63.81,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Chennai,2026-09-26 17:00:00,1,81.6,High,82.31,68.1,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Chennai,2026-09-26 18:00:00,1,82.7,High,82.31,71.87,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Chennai,2026-09-26 19:00:00,1,82.3,High,82.31,70.57,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Chennai,2026-09-26 20:00:00,1,85.3,High,82.31,80.46,100.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Chennai,2026-09-26 21:00:00,1,81.3,High,82.31,67.2,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Chennai,2026-09-26 22:00:00,1,80.5,High,82.31,64.56,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Chennai,2026-09-26 23:00:00,1,80.7,High,82.31,65.24,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Chennai,2026-09-27 00:00:00,2,78.1,High,81.48,71.27,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Chennai,2026-09-27 01:00:00,2,80.4,High,81.48,78.74,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Chennai,2026-09-27 02:00:00,2,81.0,High,81.48,80.78,80.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Chennai,2026-09-27 03:00:00,2,79.5,High,81.48,75.78,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Chennai,2026-09-27 04:00:00,2,78.6,High,81.48,72.88,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Chennai,2026-09-27 05:00:00,2,78.4,High,81.48,72.23,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Chennai,2026-09-27 06:00:00,2,78.2,High,81.48,71.42,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Chennai,2026-09-27 07:00:00,2,78.2,High,81.48,71.59,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Chennai,2026-09-27 08:00:00,2,80.1,High,81.48,77.92,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Chennai,2026-09-27 09:00:00,2,79.3,High,81.48,75.2,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Chennai,2026-09-27 10:00:00,2,79.8,High,81.48,76.99,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Chennai,2026-09-27 11:00:00,2,80.2,High,81.48,78.27,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Chennai,2026-09-27 12:00:00,2,76.4,High,81.48,65.4,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Chennai,2026-09-27 13:00:00,2,74.3,Medium,81.48,58.41,80.0,ECMWF,Inter-model spread indicates divergence between NWP forecasts despite ECMWF weighting.
Chennai,2026-09-27 14:00:00,2,75.6,High,81.48,62.76,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Chennai,2026-09-27 15:00:00,2,78.6,High,81.48,72.92,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Chennai,2026-09-27 16:00:00,2,77.3,High,81.48,68.6,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Chennai,2026-09-27 17:00:00,2,78.4,High,81.48,72.07,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Chennai,2026-09-27 18:00:00,2,79.5,High,81.48,75.94,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Chennai,2026-09-27 19:00:00,2,81.6,High,81.48,82.86,80.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Chennai,2026-09-27 20:00:00,2,78.3,High,81.48,71.71,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Chennai,2026-09-27 21:00:00,2,79.5,High,81.48,75.99,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Chennai,2026-09-27 22:00:00,2,80.0,High,81.48,77.54,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Chennai,2026-09-27 23:00:00,2,80.9,High,81.48,80.56,80.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Chennai,2026-09-28 00:00:00,3,74.7,High,80.12,75.49,60.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the extended Day 3 lead time maintains stable predictability."
Chennai,2026-09-28 01:00:00,3,72.8,Medium,80.12,68.97,60.0,ECMWF,Models show moderate disagreement and the forecast lead time reduces reliability.
Chennai,2026-09-28 02:00:00,3,73.5,Medium,80.12,71.46,60.0,ECMWF,Models show moderate disagreement and the forecast lead time reduces reliability.
Chennai,2026-09-28 03:00:00,3,72.8,Medium,80.12,69.09,60.0,ECMWF,Models show moderate disagreement and the forecast lead time reduces reliability.
Chennai,2026-09-28 04:00:00,3,72.6,Medium,80.12,68.41,60.0,ECMWF,Models show moderate disagreement and the forecast lead time reduces reliability.
Chennai,2026-09-28 05:00:00,3,72.6,Medium,80.12,68.54,60.0,ECMWF,Models show moderate disagreement and the forecast lead time reduces reliability.
Chennai,2026-09-28 06:00:00,3,73.0,Medium,80.12,69.89,60.0,ECMWF,Models show moderate disagreement and the forecast lead time reduces reliability.
Chennai,2026-09-28 07:00:00,3,72.9,Medium,80.12,69.35,60.0,ECMWF,Models show moderate disagreement and the forecast lead time reduces reliability.
Chennai,2026-09-28 08:00:00,3,73.2,Medium,80.12,70.44,60.0,ECMWF,Models show moderate disagreement and the forecast lead time reduces reliability.
Chennai,2026-09-28 09:00:00,3,74.1,Medium,80.12,73.54,60.0,ECMWF,Models show moderate disagreement and the forecast lead time reduces reliability.
Chennai,2026-09-28 10:00:00,3,75.2,High,80.12,77.29,60.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the extended Day 3 lead time maintains stable predictability."
Chennai,2026-09-28 11:00:00,3,72.9,Medium,80.12,69.48,60.0,ECMWF,Models show moderate disagreement and the forecast lead time reduces reliability.
Chennai,2026-09-28 12:00:00,3,70.0,Medium,80.12,59.81,60.0,ECMWF,Models show moderate disagreement and the forecast lead time reduces reliability.
Chennai,2026-09-28 13:00:00,3,69.0,Medium,80.12,56.45,60.0,ECMWF,Models show moderate disagreement and the forecast lead time reduces reliability.
Chennai,2026-09-28 14:00:00,3,70.5,Medium,80.12,61.37,60.0,ECMWF,Models show moderate disagreement and the forecast lead time reduces reliability.
Chennai,2026-09-28 15:00:00,3,73.3,Medium,80.12,70.96,60.0,ECMWF,Models show moderate disagreement and the forecast lead time reduces reliability.
Chennai,2026-09-28 16:00:00,3,74.9,High,80.12,76.07,60.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the extended Day 3 lead time maintains stable predictability."
Chennai,2026-09-28 17:00:00,3,75.3,High,80.12,77.38,60.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the extended Day 3 lead time maintains stable predictability."
Chennai,2026-09-28 18:00:00,3,77.3,High,80.12,84.09,60.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Chennai,2026-09-28 19:00:00,3,75.3,High,80.12,77.38,60.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the extended Day 3 lead time maintains stable predictability."
Chennai,2026-09-28 20:00:00,3,76.4,High,80.12,81.17,60.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Chennai,2026-09-28 21:00:00,3,73.2,Medium,80.12,70.52,60.0,ECMWF,Models show moderate disagreement and the forecast lead time reduces reliability.
Chennai,2026-09-28 22:00:00,3,72.6,Medium,80.12,68.45,60.0,ECMWF,Models show moderate disagreement and the forecast lead time reduces reliability.
Chennai,2026-09-28 23:00:00,3,74.1,Medium,80.12,73.44,60.0,ECMWF,Models show moderate disagreement and the forecast lead time reduces reliability.
Coimbatore,2026-09-26 00:00:00,1,88.3,High,94.35,70.58,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Coimbatore,2026-09-26 01:00:00,1,89.0,High,94.35,72.64,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Coimbatore,2026-09-26 02:00:00,1,88.7,High,94.35,71.85,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Coimbatore,2026-09-26 03:00:00,1,88.6,High,94.35,71.34,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Coimbatore,2026-09-26 04:00:00,1,87.9,High,94.35,69.1,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Coimbatore,2026-09-26 05:00:00,1,88.5,High,94.35,71.13,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Coimbatore,2026-09-26 06:00:00,1,87.4,High,94.35,67.35,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Coimbatore,2026-09-26 07:00:00,1,88.5,High,94.35,70.98,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Coimbatore,2026-09-26 08:00:00,1,89.6,Very High,94.35,74.76,100.0,ECMWF,"ECMWF exhibits outstanding regional skill, maintaining very high blend reliability for this short-range forecast."
Coimbatore,2026-09-26 09:00:00,1,91.6,Very High,94.35,81.25,100.0,ECMWF,"ECMWF has the highest historical skill, model agreement is strong, and this is a short-range forecast."
Coimbatore,2026-09-26 10:00:00,1,92.6,Very High,94.35,84.85,100.0,ECMWF,"ECMWF has the highest historical skill, model agreement is strong, and this is a short-range forecast."
Coimbatore,2026-09-26 11:00:00,1,89.9,Very High,94.35,75.72,100.0,ECMWF,"ECMWF exhibits outstanding regional skill, maintaining very high blend reliability for this short-range forecast."
Coimbatore,2026-09-26 12:00:00,1,89.0,High,94.35,72.75,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Coimbatore,2026-09-26 13:00:00,1,88.9,High,94.35,72.29,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Coimbatore,2026-09-26 14:00:00,1,89.2,High,94.35,73.34,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Coimbatore,2026-09-26 15:00:00,1,89.1,High,94.35,73.1,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Coimbatore,2026-09-26 16:00:00,1,89.3,High,94.35,73.89,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Coimbatore,2026-09-26 17:00:00,1,89.2,High,94.35,73.58,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Coimbatore,2026-09-26 18:00:00,1,89.1,High,94.35,73.11,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Coimbatore,2026-09-26 19:00:00,1,88.8,High,94.35,71.97,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Coimbatore,2026-09-26 20:00:00,1,89.1,High,94.35,72.92,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Coimbatore,2026-09-26 21:00:00,1,89.6,Very High,94.35,74.79,100.0,ECMWF,"ECMWF exhibits outstanding regional skill, maintaining very high blend reliability for this short-range forecast."
Coimbatore,2026-09-26 22:00:00,1,89.9,Very High,94.35,75.78,100.0,ECMWF,"ECMWF exhibits outstanding regional skill, maintaining very high blend reliability for this short-range forecast."
Coimbatore,2026-09-26 23:00:00,1,90.3,Very High,94.35,77.24,100.0,ECMWF,"ECMWF exhibits outstanding regional skill, maintaining very high blend reliability for this short-range forecast."
Coimbatore,2026-09-27 00:00:00,2,86.3,High,92.07,80.79,80.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Coimbatore,2026-09-27 01:00:00,2,85.9,High,92.07,79.48,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Coimbatore,2026-09-27 02:00:00,2,85.6,High,92.07,78.54,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Coimbatore,2026-09-27 03:00:00,2,85.7,High,92.07,78.89,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Coimbatore,2026-09-27 04:00:00,2,87.1,High,92.07,83.52,80.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Coimbatore,2026-09-27 05:00:00,2,87.3,High,92.07,84.22,80.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Coimbatore,2026-09-27 06:00:00,2,86.9,High,92.07,82.94,80.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Coimbatore,2026-09-27 07:00:00,2,86.9,High,92.07,82.84,80.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Coimbatore,2026-09-27 08:00:00,2,86.2,High,92.07,80.43,80.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Coimbatore,2026-09-27 09:00:00,2,86.7,High,92.07,82.08,80.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Coimbatore,2026-09-27 10:00:00,2,88.6,High,92.07,88.5,80.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Coimbatore,2026-09-27 11:00:00,2,86.2,High,92.07,80.56,80.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Coimbatore,2026-09-27 12:00:00,2,83.9,High,92.07,72.98,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Coimbatore,2026-09-27 13:00:00,2,82.4,High,92.07,67.8,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Coimbatore,2026-09-27 14:00:00,2,81.8,High,92.07,65.99,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Coimbatore,2026-09-27 15:00:00,2,83.2,High,92.07,70.65,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Coimbatore,2026-09-27 16:00:00,2,85.6,High,92.07,78.46,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Coimbatore,2026-09-27 17:00:00,2,86.9,High,92.07,83.02,80.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Coimbatore,2026-09-27 18:00:00,2,86.8,High,92.07,82.58,80.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
