city,datetime,split,temperature_ecmwf,temperature_gfs,temperature_icon,temperature_gem,rainfall_ecmwf,rainfall_gfs,rainfall_icon,rainfall_gem,wind_speed_ecmwf,wind_speed_gfs,wind_speed_icon,wind_speed_gem,actual_temperature,actual_rainfall,actual_wind,blend_temperature,blend_rainfall,blend_wind_speed
Bhubaneswar,2026-09-11 03:00:00,test,25.0,25.8,25.8,24.4,0.2,0.6,0.2,0.1,14.4,10.1,6.7,8.6,25.0,0.3,12.1,25.207750792249207,0.2730031,11.1994903
Bhubaneswar,2026-09-11 04:00:00,test,25.1,25.7,25.7,24.5,0.2,0.1,0.6,0.3,14.4,11.1,7.1,8.6,25.0,0.2,13.6,25.231999268000727,0.2867694,11.482107500000001
Bhubaneswar,2026-09-11 05:00:00,test,25.3,25.2,25.7,26.1,0.2,0.0,0.6,0.1,13.9,10.0,6.6,11.5,25.2,0.3,15.0,25.5024216975783,0.22858450000000002,11.4280503
Bhubaneswar,2026-09-11 06:00:00,test,25.5,25.9,25.7,26.0,1.1,0.0,0.5,0.2,13.6,11.5,6.6,8.3,25.1,0.3,12.2,25.685566314433682,0.5531334,11.075618400000002
Bhubaneswar,2026-09-11 07:00:00,test,25.7,27.8,25.9,26.9,1.1,0.0,0.8,0.0,14.1,15.9,7.2,14.8,26.0,1.8,14.3,26.255398144601855,0.5864180000000001,13.4477937
Bhubaneswar,2026-09-11 08:00:00,test,25.9,29.5,26.0,27.9,1.1,1.7,0.7,0.0,14.2,15.9,7.9,20.9,25.8,2.6,13.4,26.788012411987584,0.9491851,14.642075499999999
Bhubaneswar,2026-09-11 09:00:00,test,26.1,30.1,26.8,28.9,0.9,1.6,0.7,0.1,13.8,21.6,8.0,22.0,26.5,1.1,16.4,27.31183868816131,0.8709728999999999,15.894101000000003
Bhubaneswar,2026-09-11 10:00:00,test,26.3,30.0,27.8,28.5,0.9,0.2,0.2,1.6,14.3,27.5,7.6,25.9,26.9,1.5,13.6,27.55219494780505,0.7049338,17.981700099999998
Bhubaneswar,2026-09-11 11:00:00,test,26.5,30.8,28.5,26.2,0.9,0.4,3.5,9.7,15.6,26.1,13.2,23.8,26.9,0.6,15.6,27.559894340105657,2.9445357000000003,18.8466792
Bhubaneswar,2026-09-11 12:00:00,test,26.8,30.2,27.8,26.5,1.0,0.8,0.8,1.1,17.6,18.8,13.3,29.2,27.0,0.6,18.8,27.49635440364559,0.9265183000000001,19.099123300000002
Bhubaneswar,2026-09-11 13:00:00,test,27.2,27.4,27.6,27.8,1.0,1.2,0.8,0.1,19.3,26.0,13.7,30.2,26.6,1.8,21.3,27.416322983677013,0.8397849,21.647465000000004
Bhubaneswar,2026-09-11 14:00:00,test,27.4,27.8,27.0,26.7,1.0,1.0,1.5,0.5,20.2,28.8,13.2,27.4,27.6,0.1,17.6,27.259107240892753,1.0258935,22.0958154
Bhubaneswar,2026-09-11 15:00:00,test,27.5,29.0,26.8,26.3,0.3,0.7,1.6,0.4,19.8,28.7,12.2,21.6,27.7,0.2,17.0,27.379148120851873,0.7065537,20.7461348
Bhubaneswar,2026-09-11 16:00:00,test,27.4,28.1,26.6,27.0,0.3,1.0,1.5,0.2,19.0,26.5,11.7,21.2,26.8,0.6,20.1,27.261755638244356,0.7161932,19.7625315
Bhubaneswar,2026-09-11 17:00:00,test,27.2,27.3,27.5,26.9,0.3,1.9,0.9,0.0,17.9,25.0,8.2,23.0,27.2,0.3,17.9,27.23556426443573,0.7473240999999999,18.6640321
Bhubaneswar,2026-09-11 18:00:00,test,27.1,26.5,27.2,26.0,0.1,0.2,1.2,0.0,16.3,20.7,8.3,23.0,26.5,0.2,17.5,26.856717243282752,0.3571386,17.038399400000003
Bhubaneswar,2026-09-11 19:00:00,test,26.8,26.4,27.0,25.9,0.1,0.3,0.7,0.0,14.6,19.8,8.4,18.7,26.8,0.1,16.3,26.64156245843754,0.2651905,15.373101599999998
Bhubaneswar,2026-09-11 20:00:00,test,26.7,26.5,26.6,25.9,0.1,0.4,0.5,0.0,13.4,18.3,7.2,18.4,26.8,0.0,14.3,26.519899480100513,0.24202400000000002,14.2607274
Bhubaneswar,2026-09-11 21:00:00,test,26.8,26.2,26.4,25.3,0.1,0.1,0.4,0.1,13.4,14.8,6.8,12.6,26.9,0.0,14.5,26.379923320076674,0.16878160000000003,12.458204599999998
Bhubaneswar,2026-09-11 22:00:00,test,27.1,25.8,26.4,25.6,0.1,0.0,0.8,0.0,14.2,11.0,6.3,12.6,26.9,0.0,14.7,26.505425294574703,0.22005400000000003,11.9134821
Bhubaneswar,2026-09-11 23:00:00,test,27.0,25.6,26.4,26.0,0.1,0.0,0.9,0.0,14.6,11.1,6.0,15.1,27.1,0.0,14.9,26.492245107754886,0.2429812,12.486601199999999
Bhubaneswar,2026-09-12 00:00:00,test,26.5,25.7,26.3,25.7,0.4,0.1,1.1,0.0,13.8,13.3,6.3,12.2,27.0,0.0,15.7,26.205935294064698,0.42143270000000005,12.162381300000002
Bhubaneswar,2026-09-12 01:00:00,test,25.8,25.9,26.1,25.3,0.4,0.0,0.5,0.0,13.0,15.8,6.6,9.7,26.8,0.1,16.6,25.8038124961875,0.2611816,11.970472200000001
Bhubaneswar,2026-09-12 02:00:00,test,25.2,25.7,26.0,25.0,0.4,0.1,0.4,0.0,12.9,15.6,6.8,12.2,26.3,0.2,14.1,25.425601274398723,0.26094230000000007,12.3391673
Bhubaneswar,2026-09-12 03:00:00,test,24.9,25.7,26.0,24.7,0.3,0.6,0.6,0.2,11.5,16.3,6.2,11.9,25.6,0.4,14.6,25.239228560771437,0.4190968,11.712047900000002
Bhubaneswar,2026-09-12 04:00:00,test,24.8,25.6,26.0,24.8,0.3,0.2,0.8,0.2,10.2,15.0,6.4,10.4,25.3,0.1,14.1,25.19363840636159,0.3741996,10.630051
Bhubaneswar,2026-09-12 05:00:00,test,25.0,25.3,26.1,25.7,0.3,0.0,0.2,0.3,9.7,12.1,5.5,10.1,25.6,0.1,10.2,25.406023093976902,0.2090091,9.5796262
Bhubaneswar,2026-09-12 06:00:00,test,25.9,26.2,26.3,26.0,0.3,0.0,0.5,0.0,10.7,13.4,6.4,10.4,26.2,0.1,12.7,26.05216124783875,0.2245452,10.5090475
Bhubaneswar,2026-09-12 07:00:00,test,27.1,27.8,27.1,27.9,0.3,1.0,0.2,0.0,12.3,19.3,7.3,19.1,27.7,0.0,12.9,27.33353086646913,0.3826426,14.119192600000002
Bhubaneswar,2026-09-12 08:00:00,test,28.0,29.3,28.0,28.7,0.3,1.2,0.3,0.0,14.3,24.1,10.2,20.5,28.8,0.1,15.4,28.308961091038906,0.45094559999999995,16.7720751
Bhubaneswar,2026-09-12 09:00:00,test,28.3,29.9,29.2,29.7,1.5,1.2,0.2,0.0,16.6,27.6,12.4,19.4,30.0,0.0,15.4,28.969668030331967,0.8676552000000001,18.738619000000003
Bhubaneswar,2026-09-12 10:00:00,test,28.3,30.0,29.4,29.1,1.5,1.0,0.6,0.3,19.8,28.2,12.3,22.3,27.7,4.2,13.1,28.93494656505343,0.9672337000000002,20.7736215
Bhubaneswar,2026-09-12 11:00:00,test,28.3,30.2,30.2,28.8,1.5,0.6,0.2,0.3,22.4,26.5,14.8,22.0,29.4,0.0,18.8,29.099018900981097,0.7847733000000001,21.939726399999998
Bhubaneswar,2026-09-12 12:00:00,test,28.6,30.7,30.2,29.8,0.8,0.1,0.2,0.0,22.9,28.0,14.7,20.9,29.4,1.8,19.7,29.472611227388768,0.36163350000000005,22.2837594
Bhubaneswar,2026-09-12 13:00:00,test,28.9,30.5,30.3,30.5,0.8,0.1,0.2,0.0,22.2,25.7,15.3,22.7,29.3,0.8,19.7,29.71471018528981,0.36163350000000005,21.8802393
Bhubaneswar,2026-09-12 14:00:00,test,29.1,30.8,29.7,30.4,0.8,0.0,0.3,0.0,21.1,26.8,14.0,24.5,29.5,0.1,19.0,29.7010355989644,0.36187280000000005,21.7113005
Bhubaneswar,2026-09-12 15:00:00,test,29.0,29.8,29.1,29.8,0.4,0.0,0.3,0.0,19.5,22.6,13.0,23.8,29.0,0.2,19.8,29.27140662859337,0.21532720000000002,19.804104100000004
Bhubaneswar,2026-09-12 16:00:00,test,28.8,29.5,28.4,29.1,0.4,0.0,0.3,0.0,16.9,21.7,11.6,20.5,28.6,0.3,19.5,28.86351913648086,0.21532720000000002,17.6534303
Bhubaneswar,2026-09-12 17:00:00,test,28.5,28.0,28.4,28.3,0.4,0.0,0.2,0.0,14.9,18.6,9.8,11.5,28.7,0.1,15.9,28.369501730498268,0.19240000000000002,14.265728900000001
Bhubaneswar,2026-09-12 18:00:00,test,28.0,27.0,27.6,26.9,0.0,0.0,0.0,0.0,13.1,14.0,7.0,10.4,27.9,0.0,14.0,27.58255611744388,0.0,11.8129753
Bhubaneswar,2026-09-12 19:00:00,test,27.3,26.5,27.2,26.2,0.0,0.0,0.0,0.0,11.3,10.1,5.5,13.7,27.4,0.0,12.3,26.980965719034277,0.0,10.4737054
Bhubaneswar,2026-09-12 20:00:00,test,26.9,26.3,26.9,25.6,0.0,0.0,0.0,0.0,9.9,9.4,5.2,7.6,27.2,0.0,10.3,26.6023073976926,0.0,8.6140543
Bhubaneswar,2026-09-12 21:00:00,test,26.7,26.2,26.7,25.1,0.0,0.0,0.0,0.0,8.9,8.4,4.6,5.4,26.9,0.0,8.7,26.369897430102565,0.0,7.4781931
Bhubaneswar,2026-09-12 22:00:00,test,26.7,26.1,26.7,24.7,0.0,0.0,0.0,0.0,8.8,8.9,4.6,5.0,26.7,0.0,8.7,26.291176208823785,0.0,7.4735038000000005
Bhubaneswar,2026-09-12 23:00:00,test,26.6,25.9,26.8,24.5,0.0,0.0,0.0,0.0,8.2,7.3,4.1,4.7,26.9,0.0,9.5,26.2053987946012,0.0,6.725587699999998
Bhubaneswar,2026-09-13 00:00:00,test,26.3,25.8,26.6,24.3,0.0,0.0,0.0,0.0,7.3,6.6,3.8,4.0,26.5,0.0,8.3,25.97436812563187,0.0,6.0032518999999995
Bhubaneswar,2026-09-13 01:00:00,test,25.9,25.6,26.5,24.1,0.0,0.0,0.0,0.0,6.4,6.3,3.6,4.3,26.0,0.0,5.8,25.7045294954705,0.0,5.5530714
Bhubaneswar,2026-09-13 02:00:00,test,25.6,25.5,26.4,23.9,0.0,0.0,0.0,0.0,5.4,6.5,3.5,1.8,25.7,0.0,5.0,25.496156903843094,0.0,4.708954100000001
Bhubaneswar,2026-09-13 03:00:00,test,25.4,25.4,26.2,23.7,0.0,0.0,0.0,0.0,5.1,4.8,3.3,2.9,25.6,0.0,4.2,25.31137458862541,0.0,4.3609542
Bhubaneswar,2026-09-13 04:00:00,test,25.4,25.3,26.2,23.6,0.0,0.0,0.0,0.0,5.2,6.1,3.3,4.3,25.5,0.0,3.8,25.280281019718974,0.0,4.922653500000001
Bhubaneswar,2026-09-13 05:00:00,test,25.7,25.1,26.4,24.5,0.0,0.0,0.0,0.0,5.2,6.3,2.3,3.6,25.9,0.0,4.2,25.57678982321017,0.0,4.6794251000000004
Bhubaneswar,2026-09-13 06:00:00,test,26.6,26.1,26.7,24.6,0.0,0.0,0.0,0.0,5.4,6.5,2.9,5.8,26.4,0.0,6.1,26.229051970948028,0.0,5.2849463000000005
Bhubaneswar,2026-09-13 07:00:00,test,28.0,27.7,27.8,27.0,0.0,0.0,0.0,0.0,5.8,10.0,4.5,4.3,27.8,0.0,4.2,27.75027194972805,0.0,6.232898100000001
Bhubaneswar,2026-09-13 08:00:00,test,29.0,29.3,29.0,29.2,0.0,0.0,0.0,0.0,6.8,11.5,5.4,4.7,29.2,0.0,6.9,29.077404822595174,0.0,7.2223296
Bhubaneswar,2026-09-13 09:00:00,test,29.4,30.8,29.5,30.5,0.6,0.0,0.6,0.0,8.8,11.6,6.1,7.9,30.2,0.0,7.9,29.810340389659608,0.35738159999999997,8.7977131
Bhubaneswar,2026-09-13 10:00:00,test,29.5,31.8,30.3,31.5,0.6,0.0,0.1,0.0,11.7,11.3,6.4,9.7,31.0,0.0,7.9,30.348789051210943,0.2427456,10.385619100000001
Bhubaneswar,2026-09-13 11:00:00,test,29.6,32.2,31.6,31.8,0.6,0.5,0.2,0.0,13.0,10.4,5.0,13.0,28.2,2.5,14.0,30.798090801909193,0.3791123,11.09666
Bhubaneswar,2026-09-13 12:00:00,test,30.0,31.2,31.7,29.7,1.0,1.0,0.2,1.8,10.7,8.9,6.6,16.6,27.1,3.3,6.2,30.520171879828116,0.9585703999999999,10.6219845
Bhubaneswar,2026-09-13 13:00:00,test,30.4,31.2,30.1,26.4,1.0,1.3,3.6,8.2,6.8,9.6,9.2,6.8,29.6,0.7,5.5,29.818731881268114,2.9420629,7.806231199999999
Bhubaneswar,2026-09-13 14:00:00,test,30.2,31.4,29.4,26.1,1.0,0.8,1.8,5.3,5.4,7.9,7.6,6.8,30.2,0.2,5.0,29.550436349563647,1.9012273,6.5448694000000005
Bhubaneswar,2026-09-13 15:00:00,test,29.0,31.5,29.6,26.9,0.1,0.3,0.0,0.0,6.5,8.0,6.0,5.0,30.3,0.1,8.6,29.182997017002982,0.10470009999999999,6.4854705
Bhubaneswar,2026-09-13 16:00:00,test,27.1,31.2,29.5,27.4,0.1,0.0,0.2,0.0,8.6,8.4,4.8,7.9,28.5,0.1,10.5,28.315346584653412,0.0824908,7.800487200000001
Bhubaneswar,2026-09-13 17:00:00,test,25.8,29.2,29.3,27.4,0.1,0.1,0.0,0.0,9.6,10.9,6.0,6.5,26.3,0.0,5.5,27.36444813555186,0.05932430000000001,8.751219
Bhubaneswar,2026-09-13 18:00:00,test,25.5,27.4,28.2,25.3,0.4,0.0,1.0,0.0,7.6,11.6,3.1,1.8,26.0,0.9,5.4,26.369152330847665,0.37581760000000003,6.7250659
Bhubaneswar,2026-09-13 19:00:00,test,25.7,26.6,28.0,25.3,0.4,0.0,0.0,0.0,4.9,8.9,1.8,3.2,25.7,0.5,4.7,26.294591405408593,0.14654560000000003,4.953762300000001
Bhubaneswar,2026-09-13 20:00:00,test,25.9,26.5,27.5,25.3,0.4,0.0,0.6,0.0,2.6,7.0,1.9,1.8,26.0,0.1,2.0,26.25858004141995,0.28410880000000005,3.2951533000000004
Bhubaneswar,2026-09-13 21:00:00,test,25.9,26.4,27.1,25.2,0.0,0.0,0.0,0.0,2.1,4.6,2.3,4.0,26.0,0.0,1.2,26.136854163145834,0.0,2.9936743999999997
Bhubaneswar,2026-09-13 22:00:00,test,26.0,26.2,26.8,25.1,0.0,0.0,0.0,0.0,2.5,4.3,2.0,4.3,26.1,0.0,0.6,26.068817031182967,0.0,3.1084091000000003
Bhubaneswar,2026-09-13 23:00:00,test,26.0,26.1,26.7,24.9,0.0,0.0,0.0,0.0,2.8,3.6,2.2,2.5,26.3,0.0,2.3,25.9991895008105,0.0,2.8208775999999998
Bhubaneswar,2026-09-14 00:00:00,test,26.0,25.9,26.5,24.5,0.2,0.0,0.0,0.0,2.3,1.9,1.5,2.9,26.3,0.0,0.7,25.859934440065555,0.07327280000000001,2.1810107999999997
Bhubaneswar,2026-09-14 01:00:00,test,25.9,25.7,26.4,24.3,0.2,0.0,0.3,0.0,1.6,2.7,1.1,4.7,26.1,0.2,1.8,25.728840871159125,0.14205440000000003,2.2775237
Bhubaneswar,2026-09-14 02:00:00,test,25.8,25.6,26.3,24.3,0.2,0.0,0.0,0.0,1.5,3.8,1.1,6.1,26.0,0.2,2.2,25.64471675528324,0.07327280000000001,2.706638
Bhubaneswar,2026-09-14 03:00:00,test,25.5,25.9,26.1,24.7,0.0,0.0,0.0,0.0,1.9,2.5,1.6,7.9,26.1,0.0,0.9,25.56981213018787,0.0,2.9940001
Bhubaneswar,2026-09-14 04:00:00,test,25.2,25.6,25.9,24.6,0.0,0.0,0.0,0.0,2.8,2.4,2.3,7.6,25.8,0.0,0.3,25.32422197577802,0.0,3.4419431
Bhubaneswar,2026-09-14 05:00:00,test,25.4,25.9,26.0,25.4,0.0,0.0,0.0,0.0,3.3,0.7,1.3,1.8,25.6,0.0,2.5,25.612036887963107,0.0,2.150245
Bhubaneswar,2026-09-14 06:00:00,test,26.4,26.6,26.4,25.0,0.0,0.0,0.0,0.0,3.9,0.8,1.1,4.7,26.2,0.0,3.1,26.208172991827002,0.0,2.8973192
Bhubaneswar,2026-09-14 07:00:00,test,27.9,27.4,27.6,26.6,0.0,0.0,0.0,0.0,4.3,1.8,1.5,6.8,27.8,0.0,3.4,27.549550850449148,0.0,3.7142046
Bhubaneswar,2026-09-14 08:00:00,test,29.1,28.3,28.8,27.8,0.0,0.0,0.0,0.0,4.5,3.0,1.3,4.7,29.2,0.0,4.5,28.703897796102204,0.0,3.6733888
Bhubaneswar,2026-09-14 09:00:00,test,29.9,30.6,30.1,29.0,0.3,0.0,0.0,0.0,3.3,3.4,1.5,2.2,29.9,0.1,6.0,29.90895699104301,0.1099092,2.8332384
Bhubaneswar,2026-09-14 10:00:00,test,30.4,32.1,31.1,29.9,0.3,0.0,0.1,0.0,2.5,4.8,1.8,4.0,30.3,0.2,7.3,30.737927762072236,0.1328364,3.1318059
Bhubaneswar,2026-09-14 11:00:00,test,30.8,33.1,32.0,30.8,0.3,0.0,0.1,0.0,3.0,5.1,1.3,6.1,31.2,0.2,4.2,31.42190367809632,0.1328364,3.6915120999999997
Bhubaneswar,2026-09-14 12:00:00,test,30.9,33.8,32.6,31.3,0.2,0.0,0.0,0.0,2.6,5.2,1.6,5.8,31.7,0.1,0.9,31.790003709996284,0.07327280000000001,3.5336854000000004
Bhubaneswar,2026-09-14 13:00:00,test,30.7,33.8,32.8,31.8,0.2,0.6,0.0,0.0,1.5,4.5,1.6,4.3,31.8,0.1,0.3,31.822202577797416,0.20940019999999998,2.6368789
Bhubaneswar,2026-09-14 14:00:00,test,30.3,32.3,32.6,31.7,0.2,0.5,0.0,0.0,1.1,2.6,4.7,1.8,31.6,0.1,6.5,31.347751852248148,0.1867123,2.1460322
Bhubaneswar,2026-09-14 15:00:00,test,29.3,31.1,30.5,31.7,1.0,0.1,1.6,0.0,1.4,10.5,7.6,2.2,28.6,0.3,14.5,30.226836473163527,0.7558871,4.5369682
Bhubaneswar,2026-09-14 16:00:00,test,27.9,29.0,30.0,31.2,1.0,1.0,0.4,0.0,3.2,11.2,6.6,7.6,26.7,0.5,8.6,29.067118332881662,0.6849518,6.238917
Bhubaneswar,2026-09-14 17:00:00,test,26.9,28.8,30.4,29.4,1.0,0.6,0.7,0.0,3.9,8.8,4.0,1.4,26.7,0.3,3.2,28.379065820934173,0.6629818000000001,4.5495883
Bhubaneswar,2026-09-14 18:00:00,test,26.6,28.3,28.6,27.6,0.2,0.0,1.5,0.0,3.1,9.4,5.6,8.3,26.5,0.3,4.8,27.47062102937897,0.4171808,5.7568769
Bhubaneswar,2026-09-14 19:00:00,test,26.6,27.4,27.7,27.3,0.2,0.0,0.8,0.0,1.6,11.7,4.4,7.6,26.5,0.0,2.4,27.082111517888478,0.25669040000000004,5.2613384
Bhubaneswar,2026-09-14 20:00:00,test,26.6,26.6,27.1,27.1,0.2,0.1,0.5,0.0,1.3,10.1,3.8,6.1,26.6,0.0,0.9,26.792669807330192,0.21059670000000003,4.4278541
Bhubaneswar,2026-09-14 21:00:00,test,26.5,26.5,26.7,26.5,0.0,0.2,0.5,2.2,2.5,9.2,4.1,4.3,26.5,0.0,0.9,26.545316154683842,0.5504788,4.5167383999999995
Bhubaneswar,2026-09-14 22:00:00,test,26.4,26.6,26.4,26.0,0.0,0.0,0.1,2.2,4.1,7.6,4.0,5.4,26.1,0.0,3.2,26.36693183306816,0.41339420000000004,5.057257300000001
Bhubaneswar,2026-09-14 23:00:00,test,26.3,25.9,26.5,25.5,0.0,0.0,0.0,0.2,5.0,7.3,3.3,6.1,26.2,0.0,5.2,26.15743834256165,0.035497,5.3962401
Bhubaneswar,2026-09-15 00:00:00,test,26.0,26.0,26.4,25.1,0.0,0.0,0.0,0.4,5.0,6.8,2.4,4.3,26.1,0.0,4.2,25.947749352250643,0.070994,4.8328788000000005
Bhubaneswar,2026-09-15 01:00:00,test,25.8,26.0,26.2,25.0,0.0,0.0,0.0,0.9,4.1,6.1,2.4,1.8,25.9,0.0,3.5,25.79406060593939,0.1597365,3.8563833
Bhubaneswar,2026-09-15 02:00:00,test,25.6,25.8,26.1,24.8,0.0,0.0,0.0,5.2,3.7,5.0,2.4,1.8,25.7,0.0,3.3,25.616718683281317,0.922922,3.440391300000001
Bhubaneswar,2026-09-15 03:00:00,test,25.3,25.7,26.0,24.4,0.0,0.0,0.0,6.7,3.7,4.7,2.6,1.8,25.5,0.0,3.3,25.376594323405676,1.1891495,3.4093319
Bhubaneswar,2026-09-15 04:00:00,test,25.2,25.6,26.0,24.2,0.0,0.0,0.0,7.4,4.1,4.5,2.3,2.5,25.3,0.0,3.4,25.283376516623477,1.3133890000000001,3.6132853999999996
Bhubaneswar,2026-09-15 05:00:00,test,25.5,25.4,26.0,24.5,0.0,0.0,0.0,11.0,4.5,4.8,2.3,2.5,25.8,0.0,5.9,25.439313860686134,1.9523350000000002,3.8569094
Bhubaneswar,2026-09-15 06:00:00,test,26.6,26.4,26.4,24.2,0.0,0.0,0.0,0.0,4.8,4.5,2.3,6.8,26.4,0.0,5.6,26.14322725677274,0.0,4.6539935
Bhubaneswar,2026-09-15 07:00:00,test,28.2,28.0,27.7,26.6,0.0,0.0,0.0,0.0,5.2,5.9,4.8,6.8,28.3,0.0,4.2,27.8022600977399,0.0,5.554356
Bhubaneswar,2026-09-15 08:00:00,test,29.7,29.5,29.1,28.8,0.0,0.0,0.0,0.0,4.7,6.3,5.4,13.3,29.9,0.0,4.7,29.390733209266788,0.0,6.6172263000000004
Bhubaneswar,2026-09-15 09:00:00,test,31.0,31.1,30.6,30.0,0.1,0.0,0.0,0.0,3.6,5.4,4.7,10.8,31.2,0.0,3.6,30.765826534173463,0.036636400000000006,5.3906207
Bhubaneswar,2026-09-15 10:00:00,test,32.2,32.4,31.6,30.9,0.1,0.0,0.0,0.0,2.3,6.7,4.3,7.2,32.0,0.1,1.8,31.888100411899586,0.036636400000000006,4.4128018
Bhubaneswar,2026-09-15 11:00:00,test,32.6,33.1,32.2,31.2,0.1,0.0,0.0,0.0,2.1,9.2,3.9,9.7,32.6,0.2,1.7,32.36319373680626,0.036636400000000006,5.2177565999999995
Bhubaneswar,2026-09-15 12:00:00,test,31.8,33.9,33.0,31.9,0.7,0.0,0.1,0.0,4.5,10.2,2.7,9.4,33.0,0.2,1.1,32.4073441926558,0.27938199999999996,6.254906399999999
Bhubaneswar,2026-09-15 13:00:00,test,30.2,33.9,33.1,32.5,0.7,0.1,0.1,0.0,7.8,9.8,1.3,7.9,32.9,0.1,0.9,31.785283914716082,0.30206989999999995,7.1565337
Bhubaneswar,2026-09-15 14:00:00,test,29.1,32.6,33.2,32.9,0.7,0.2,0.0,0.0,8.9,4.5,0.7,5.4,28.7,1.5,11.8,31.164883735116263,0.3018306,5.9831164
Bhubaneswar,2026-09-15 15:00:00,test,28.8,32.0,32.8,32.3,0.1,0.0,0.0,0.0,6.0,3.3,3.1,7.2,29.5,0.4,5.7,30.748944951055044,0.036636400000000006,5.1343867
Bhubaneswar,2026-09-15 16:00:00,test,29.0,30.1,30.9,30.5,0.1,0.0,0.1,0.8,1.8,10.7,8.4,11.5,28.7,0.0,5.7,29.836036263963734,0.2015516,6.466753199999999
Bhubaneswar,2026-09-15 17:00:00,test,28.9,28.8,29.8,29.2,0.1,0.3,0.6,1.4,2.9,11.9,5.4,11.9,29.1,0.0,2.4,29.136332663667336,0.49074229999999996,6.7815105
Bhubaneswar,2026-09-15 18:00:00,test,28.4,28.8,28.8,27.1,0.0,0.0,0.2,0.0,4.2,10.5,3.9,5.0,28.1,0.0,4.2,28.345116554883447,0.045854400000000003,5.6423757000000005
Bhubaneswar,2026-09-15 19:00:00,test,27.8,28.6,28.2,26.8,0.0,0.0,0.0,0.0,4.3,10.2,4.6,2.5,27.7,0.0,3.5,27.85361494638505,0.0,5.3170543
Bhubaneswar,2026-09-15 20:00:00,test,27.3,28.1,27.8,26.8,0.0,0.0,0.0,0.0,4.8,10.9,3.3,7.6,27.6,0.0,5.5,27.455652444347553,0.0,6.3361761
Bhubaneswar,2026-09-15 21:00:00,test,27.2,27.8,27.6,26.3,0.0,0.0,0.0,0.0,5.6,9.4,2.3,8.6,27.5,0.0,6.1,27.239055460944538,0.0,6.372247100000001
Bhubaneswar,2026-09-15 22:00:00,test,27.2,27.7,27.4,25.7,0.0,0.0,0.0,0.0,6.3,9.0,3.9,9.0,27.2,0.0,7.4,27.083266316733674,0.0,6.9355902
Bhubaneswar,2026-09-15 23:00:00,test,27.2,26.9,27.4,25.2,0.0,0.0,0.0,0.0,6.8,10.6,2.4,9.0,27.5,0.0,7.8,26.882145417854574,0.0,7.2522192
Bhubaneswar,2026-09-16 00:00:00,test,27.0,26.7,27.2,25.0,0.0,0.0,0.0,0.3,6.0,8.8,1.8,9.7,27.1,0.0,6.5,26.682145417854578,0.0532455,6.5241108
Bhubaneswar,2026-09-16 01:00:00,test,26.7,26.5,27.0,24.7,0.0,0.0,0.0,0.2,4.5,8.0,1.5,10.4,26.8,0.0,4.5,26.420021179978818,0.035497,5.748604800000001
Bhubaneswar,2026-09-16 02:00:00,test,26.5,26.3,26.8,24.4,0.0,0.0,0.0,0.0,3.6,6.8,1.3,9.0,26.6,0.0,4.0,26.2041452958547,0.0,4.816900899999999
Bhubaneswar,2026-09-16 03:00:00,test,26.4,26.2,26.7,24.3,0.0,0.0,0.0,0.0,3.8,5.3,1.5,6.5,26.5,0.0,3.6,26.1041452958547,0.0,4.1938275
Bhubaneswar,2026-09-16 04:00:00,test,26.3,26.1,26.6,24.3,0.0,0.1,0.0,0.0,4.3,5.9,1.6,5.8,26.4,0.0,4.0,26.020021179978816,0.0226879,4.4451979
Bhubaneswar,2026-09-16 05:00:00,test,26.7,26.1,26.5,25.3,0.0,0.1,0.0,0.0,5.1,5.4,1.4,5.8,27.0,0.0,6.5,26.341115358884636,0.0226879,4.6618613
Bhubaneswar,2026-09-16 06:00:00,test,27.8,27.1,26.7,25.0,0.0,0.0,0.0,0.0,5.9,4.8,1.5,10.4,27.6,0.0,7.1,26.999712600287396,0.0,5.6855838
Bhubaneswar,2026-09-16 07:00:00,test,29.4,28.9,28.0,26.3,0.0,0.0,0.0,0.0,6.9,5.8,2.5,13.7,29.4,0.0,5.9,28.51454608545391,0.0,7.0747024
Bhubaneswar,2026-09-16 08:00:00,test,30.6,30.4,29.0,27.9,0.0,0.0,1.3,0.0,7.1,5.4,4.4,14.0,30.6,0.2,6.0,29.778386521613474,0.29805360000000003,7.4477627
Bhubaneswar,2026-09-16 09:00:00,test,31.0,31.8,29.5,29.1,4.0,0.0,0.8,0.0,6.2,6.2,3.8,15.1,29.2,3.8,8.3,30.48022851977148,1.6488736000000002,7.3027766
Bhubaneswar,2026-09-16 10:00:00,test,31.2,33.1,30.6,29.9,4.0,0.1,0.2,0.0,4.5,5.2,3.7,12.2,27.3,1.2,5.4,31.146801053198942,1.5339983000000001,5.819209000000001
Bhubaneswar,2026-09-16 11:00:00,test,31.2,33.7,32.7,31.1,4.0,0.0,0.2,0.0,3.7,6.7,2.4,10.4,32.2,0.6,3.3,31.904437395562603,1.5113104000000002,5.261638500000001
Bhubaneswar,2026-09-16 12:00:00,test,31.5,34.2,32.9,31.8,0.1,0.0,0.4,0.0,4.8,8.2,2.3,10.1,32.4,0.0,6.5,32.275718224281775,0.12834520000000002,6.0094961
Bhubaneswar,2026-09-16 13:00:00,test,31.6,34.1,32.4,32.4,0.1,0.1,1.0,0.0,7.4,7.4,2.2,6.5,32.2,0.0,7.9,32.28871381128618,0.28859630000000003,6.3746926
